gas_prod,well,status,depth,elevation,longitude,latitude,field,geology
62271.0,gas development,active,1816.0,1081.7888888888888,-78.43454,42.84414,Danley Corners,Medina
1538.0,gas development,active,2628.0,1435.0,-78.023949,42.780308,Leicester,Grimsby
1084.0,gas development,active,3967.0,1534.0,-79.36502,42.17091,Lakeshore,Upper Devonian
6747.0,gas development,active,3190.0,1480.0,-79.123748,42.441638,Lakeshore,Medina
9209.0,gas development,active,3838.0,1610.0,-79.63512,42.17187,Lakeshore,Medina
53421.0,gas development,active,1884.0,1165.0,-78.41077,42.84316,Danley Corners,Medina
31367.0,gas development,active,1753.0,1120.0,-78.44537,42.85882,Danley Corners,Medina
2565.0,gas development,active,3818.0,1590.0,-79.62994,42.16892,Lakeshore,Medina
12169.0,gas development,active,3666.0,1429.0,-79.2579,42.25035,Lakeshore,Medina
42593.0,gas development,active,4094.0,1360.0,-79.0967,42.16777,Lakeshore,Medina
77430.0,gas development,active,4508.0,1760.0,-79.59475,42.04147,Lakeshore,Medina
9439.0,gas development,active,4224.0,1610.0,-79.49673,42.08108,Lakeshore,Tully
34260.0,gas development,active,4283.0,1540.0,-79.13659,42.15661,Lakeshore,Medina
7986.0,gas development,active,4386.0,1635.0,-79.54696,42.03512,Lakeshore,Medina
21595.0,gas development,active,1797.0,1115.0,-78.41995,42.84875,Danley Corners,Medina
73108.0,gas development,active,4339.0,1570.0,-79.669709,42.005131,Lakeshore,Medina
36944.0,gas development,active,3950.0,1437.0,-79.40943,42.14655,Lakeshore,Medina
70588.0,oil development,active,2865.0,1372.0,-79.41596,42.15508,North Harmony,Bass Island
27339.0,gas development,active,4338.0,1530.0,-79.55268,42.02247,Lakeshore,Medina
28867.0,gas development,active,3940.0,1730.0,-79.61958,42.18536,Lakeshore,Medina
51070.0,gas development,active,3850.0,1640.0,-79.61839,42.19023,Lakeshore,Medina
31742.0,gas development,active,2810.0,1690.0,-78.39086,42.72642,Sheldon,Medina
39485.0,gas development,active,1817.0,1145.0,-78.442136,42.848432,Danley Corners,Medina
33133.0,gas development,active,1713.0,1074.0,-78.45542,42.85937,Danley Corners,Medina
36881.0,gas development,active,4310.0,1575.0,-79.55462,42.0402,Lakeshore,Medina
8699.0,gas development,active,2639.0,1630.0,-78.35287,42.77837,Sheldon,Medina
13724.0,gas development,active,3210.0,1360.0,-79.08102,42.41015,Lakeshore,Medina
1508.0,gas development,active,3833.0,1715.0,-79.39392,42.24084,Lakeshore,Medina
7147.0,gas development,active,3457.0,1458.0900900900901,-79.29606,42.26799,Lakeshore,Medina
9312.0,gas development,active,2485.0,1540.0,-78.374081,42.797112,Danley Corners,Medina
516.0,gas development,active,3505.0,1573.0,-79.06471,42.39445,Lakeshore,Medina
30223.0,gas development,active,4014.0,1430.0,-79.72941,42.04145,Lakeshore,Medina
24242.0,gas development,active,4220.0,1440.0,-79.075844,42.157517,Lakeshore,Medina
68475.0,gas development,active,2968.0,1120.0,-79.55616,42.29665,Lakeshore,Medina
24363.0,gas development,active,4271.0,1790.0,-79.17648,42.2023,Lakeshore,Medina
17621.0,gas development,active,2935.0,1065.0,-79.659306,42.273076,Lakeshore,Medina
56636.0,gas development,active,4300.0,1625.0,-79.17332,42.16507,Lakeshore,Medina
13413.0,gas development,active,2805.0,945.0,-79.66313,42.27563,Lakeshore,Medina
5292.0,gas development,active,3910.0,1880.0,-79.21786,42.32835,Lakeshore,Medina
11925.0,gas development,active,3794.0,1560.0,-79.5067,42.2018,Lakeshore,Medina
107716.0,gas development,active,4694.0,1580.0,-79.20402,42.02371,Lakeshore,Medina
3182.0,gas development,active,4000.0,1390.0,-79.72377,42.03739,Lakeshore,Medina
68771.0,gas development,active,4360.0,1770.0,-79.59589,42.07727,Lakeshore,Medina
15249.0,gas development,active,2441.0,1480.0,-78.34421,42.79401,Danley Corners,Medina
64686.0,gas development,active,4430.0,1605.0,-79.57442,42.01312,Lakeshore,Medina
21879.0,gas development,active,1828.0,1140.0,-78.432,42.84915,Danley Corners,Medina
102.0,gas development,active,3109.0,1539.0,-78.38577,42.63685,Java,Medina
535.0,gas development,active,3057.0,1531.0,-78.38598,42.641364,Java,Medina
136516.0,gas development,active,4392.0,1420.0,-79.28904,42.04186,Lakeshore,Medina
102.0,gas development,active,3175.0,1605.0,-78.381141,42.633801,Java,Medina
51233.0,gas development,active,4387.0,1752.0,-79.52483,42.08313,North Harmony,Bass Island
46652.0,gas development,active,3935.0,1555.0,-79.48396,42.15759,Lakeshore,Medina
3827.0,gas development,active,2024.0,1309.0,-78.3679,42.85931,Danley Corners,Medina
67293.0,oil development,active,4030.0,1515.0,-79.44505,42.14177,North Harmony,Bass Island
25303.0,gas development,active,1751.0,1090.0,-78.40646,42.86625,Danley Corners,Medina
27164.0,gas development,active,4180.0,1750.0,-79.15768,42.23507,Lakeshore,Medina
16960.0,gas development,active,3575.0,1685.0,-79.10188,42.39799,Lakeshore,Medina
3708.0,gas development,active,4306.0,1705.0,-79.17711,42.17946,Lakeshore,Medina
2983.0,gas development,active,4120.0,2000.0,-79.19008,42.30348,Lakeshore,Medina
11795.0,gas development,active,2314.0,1450.0,-78.34838,42.8222,Danley Corners,Medina
11049.0,gas development,active,4048.0,1505.0,-79.42068,42.13397,Lakeshore,Medina
64436.0,gas development,active,4174.0,1766.0,-79.5249,42.13097,Lakeshore,Medina
13503.0,gas development,active,4520.0,1650.0,-79.54625,42.00838,Lakeshore,Medina
24389.0,gas development,active,3990.0,1730.0,-79.22756,42.255547,Lakeshore,Medina
10793.0,gas development,active,3418.0,1372.0,-79.09873,42.35503,Lakeshore,Medina
17463.0,gas development,active,3253.0,1318.0,-79.07619,42.38987,Lakeshore,Medina
26989.0,gas development,active,4225.0,2096.0,-79.17635,42.30239,Lakeshore,Medina
22526.0,gas development,active,4243.0,1680.0,-79.13741,42.19212,Lakeshore,Medina
20069.0,gas development,active,4136.0,1630.0,-79.14935,42.20366,Lakeshore,Medina
1672.0,gas development,active,3595.0,1450.0,-79.25816,42.27325,Lakeshore,Medina
15419.0,gas development,active,4311.0,1250.0,-79.15383,42.079802,Lakeshore,Medina
35322.0,gas development,active,3879.0,1595.0,-79.71526,42.11643,Lakeshore,Medina
18788.0,gas development,active,3527.0,1455.0,-79.738,42.19297,Lakeshore,Medina
5083.0,gas development,active,3950.0,1510.0,-79.66976,42.09535,Lakeshore,Medina
11222.0,gas development,active,3383.0,1378.0,-79.758524,42.209065,Lakeshore,Medina
8422.0,gas development,active,3991.0,1550.0,-79.66681,42.13441,Lakeshore,Medina
111422.0,gas development,active,3840.0,1505.0,-79.40511,42.18776,Lakeshore,Medina
39117.0,gas development,active,4265.0,1785.0,-79.16994,42.20286,Lakeshore,Medina
19367.0,gas development,active,4301.0,1800.0,-79.176426,42.19712,Lakeshore,Medina
36985.0,gas development,active,4242.0,1685.0,-79.14354,42.19748,Lakeshore,Medina
65726.0,gas development,active,3989.0,1593.0,-79.50922,42.14379,Lakeshore,Medina
49157.0,oil development,active,3921.0,1422.0,-79.42538,42.14661,North Harmony,Bass Island
10577.0,gas development,active,4666.0,1370.0,-79.14209,42.01395,Lakeshore,Medina
8371.0,gas development,active,3850.0,1650.0,-79.56555,42.19156,Lakeshore,Medina
4789.0,gas development,inactive,4027.0,1542.0,-79.67013,42.08875,Lakeshore,Medina
8114.0,gas development,active,3973.0,1520.0,-79.65392,42.08828,Lakeshore,Medina
11275.0,gas development,active,3560.0,1462.0,-79.73733,42.18612,Lakeshore,Medina
17849.0,gas development,active,3298.0,1242.1304347826087,-79.74432,42.214459,Lakeshore,Medina
58932.0,gas development,active,4351.0,1680.0,-79.15687,42.16604,Lakeshore,Medina
22551.0,gas development,active,4309.0,1500.0,-79.61237,42.0041,Lakeshore,Medina
33734.0,gas development,active,4260.0,1503.0,-79.57426,42.04874,Lakeshore,Medina
23847.0,gas development,active,4271.0,1500.0,-79.57706,42.04553,Lakeshore,Medina
3934.0,oil wildcat,active,3281.0,1750.0,-79.4995,42.09837,North Harmony,Onondaga
2763.0,gas development,active,3951.0,1420.0,-79.69906,42.07548,Lakeshore,Medina
35547.0,gas development,active,4190.0,1546.0,-79.479091,42.0782,Lakeshore,Medina
3607.0,gas development,active,4361.0,1700.0,-79.618259,42.061945,Lakeshore,Medina
30539.0,gas development,active,3985.0,1490.0,-79.09918,42.22392,Lakeshore,Medina
16764.0,gas development,active,3889.0,1370.0,-79.10128,42.21909,Lakeshore,Medina
32374.0,gas development,active,4175.0,1740.0,-79.52377,42.11649,Lakeshore,Medina
5593.0,gas development,active,2535.0,1184.735294117647,-77.95661,42.75391,Silver Lake,Medina
24998.0,gas development,active,1850.0,1000.0,-78.26217,42.85932,Attica,Medina
4522.0,gas development,active,4472.0,1680.0,-79.60398,42.006,Lakeshore,Medina
5423.0,gas development,shut in,3417.0,1500.0,-78.438885,42.530666,Chaffee-Arcade,Medina
22248.0,gas development,active,3870.0,1577.8358208955224,-79.55833,42.19196,Lakeshore,Medina
23940.0,gas development,active,3560.0,1461.0,-79.72882,42.18398,Lakeshore,Medina
45156.0,gas development,active,3508.0,1435.0,-79.71693,42.19304,Lakeshore,Medina
1171.0,gas development,active,3943.0,1637.0,-79.11727,42.28228,Lakeshore,Medina
2293.0,gas development,active,2116.0,725.0,-79.2469,42.4873,Lakeshore,Medina
17198.0,gas development,active,4483.0,1355.0,-79.14523,42.05905,Lakeshore,Medina
30549.0,gas development,active,3842.0,1570.0,-79.31924,42.20655,Lakeshore,Medina
52346.0,gas development,active,4192.0,1686.0,-79.4677,42.12678,North Harmony,Bass Island
21995.0,oil development,active,3107.0,1651.0,-79.4649,42.13042,North Harmony,Bass Island
23611.0,gas development,active,3907.0,1721.0,-79.1386,42.29115,Lakeshore,Medina
7959.0,gas development,active,3715.0,1575.0,-79.23474,42.28093,Lakeshore,Medina
71449.0,gas development,active,4339.0,1550.0,-79.16075,42.14498,Lakeshore,Medina
8622.0,gas development,active,3477.0,1480.0,-78.455256,42.52434,Chaffee-Arcade,Medina
20863.0,gas development,active,3574.0,1560.0,-78.440443,42.523515,Chaffee-Arcade,Medina
42034.0,gas development,active,3800.0,1372.0,-79.2542,42.20181,Lakeshore,Medina
32598.0,gas development,active,3835.0,1601.0,-79.12474,42.28912,Lakeshore,Medina
27185.0,gas development,active,3674.0,1380.0,-79.4154,42.2028,Lakeshore,Medina
20699.0,gas development,active,3302.0,1405.0,-78.4618,42.53757,Chaffee-Arcade,Medina
26338.0,gas development,active,3525.0,1261.0,-79.29529,42.23035,Lakeshore,Medina
8644.0,gas development,active,3848.0,1545.0,-79.72424,42.12113,Lakeshore,Medina
7718.0,gas development,active,4040.0,1610.0,-79.69102,42.099,Lakeshore,Medina
52640.0,gas development,active,4298.0,1650.0,-79.1353,42.17561,Lakeshore,Medina
4262.0,gas development,inactive,4761.0,1580.0,-79.128467,42.056581,Lakeshore,Medina
9853.0,gas development,active,3373.0,1340.0,-79.72301,42.20689,Lakeshore,Medina
12562.0,oil development,active,3108.0,1613.0,-79.47866,42.11059,North Harmony,Bass Island
33248.0,gas development,active,4300.0,1576.0,-79.15825,42.16116,Lakeshore,Medina
14336.0,gas development,active,3840.0,1450.0,-79.38036,42.17369,Lakeshore,Medina
15254.0,gas development,active,3640.0,1480.0,-79.72842,42.15792,Lakeshore,Medina
21619.0,gas development,active,4222.0,1810.0,-79.15989,42.22456,Lakeshore,Medina
38389.0,gas development,active,4596.0,1665.0,-79.54524,42.01327,Lakeshore,Medina
13635.0,gas development,active,4374.0,1270.0,-79.1498,42.06362,Lakeshore,Medina
23228.0,gas development,active,4115.0,1577.0,-79.45399,42.11768,Lakeshore,Medina
109456.0,gas development,active,3450.0,1410.0,-79.51109,42.2521,Lakeshore,Medina
28036.0,gas development,active,3550.0,1525.0,-78.45754,42.521078,Chaffee-Arcade,Medina
7045.0,gas development,active,3924.0,1488.0,-79.63326,42.10498,Lakeshore,Medina
15749.0,gas development,active,3323.0,1575.0,-79.1673,42.41171,Lakeshore,Medina
64836.0,gas development,active,3345.0,1420.0,-78.450542,42.5346,Chaffee-Arcade,Medina
9111.0,gas development,active,3445.0,1385.0,-79.73516,42.20781,Lakeshore,Medina
26511.0,gas development,active,3924.0,1583.6081081081081,-79.62684,42.12382,Lakeshore,Medina
17124.0,gas development,active,2620.0,1265.1739130434783,-77.98104,42.75244,Silver Lake,Medina
27829.0,gas development,active,4528.0,1700.0,-79.53516,42.03485,Lakeshore,Medina
12275.0,gas development,active,3790.0,1513.0459770114942,-79.41386,42.22577,Lakeshore,Medina
10586.0,gas development,active,3585.0,1445.0,-79.72801,42.1754,Lakeshore,Medina
1962.0,gas development,inactive,5205.0,1930.0,-79.0804,42.04648,Lakeshore,Medina
9167.0,gas development,active,3375.0,1350.0,-79.09304,42.35185,Lakeshore,Medina
21945.0,gas development,active,2501.0,1431.6904761904761,-79.74413,42.18983,Lakeshore,Medina
23388.0,gas development,active,3286.0,1544.8761061946902,-79.15075,42.37504,Lakeshore,Medina
33162.0,gas development,active,3725.0,1540.0,-79.25362,42.25611,Lakeshore,Medina
16972.0,gas development,active,3478.0,1667.0,-79.13181,42.42357,Lakeshore,Medina
52335.0,gas development,active,3600.0,1718.0,-79.11699,42.40721,Lakeshore,Medina
51087.0,gas development,active,3275.0,1385.0,-79.5753,42.28119,Lakeshore,Medina
23854.0,gas development,active,4364.0,1710.0,-79.16067,42.16964,Lakeshore,Medina
9471.0,gas development,active,3785.0,1750.0,-78.35489,42.551018,Chaffee-Arcade,Medina
15846.0,gas development,active,3669.0,1610.0,-79.57762,42.23209,Lakeshore,Medina
8472.0,gas development,active,1786.0,1110.0,-78.41113,42.85853,Danley Corners,Medina
1056.0,gas development,inactive,2492.0,1390.0,-78.157461,42.790979,Wyoming,Medina
34007.0,gas development,active,3600.0,1605.0,-78.3816,42.55492,Chaffee-Arcade,Medina
24014.0,gas development,active,4050.0,1665.0,-79.35731,42.18611,Lakeshore,Medina
87898.0,gas development,active,3000.0,1876.0,-79.21069,42.26623,Gerry-Charlotte,Bass Island
49660.0,gas development,active,3572.0,1520.0,-79.58527,42.23353,Lakeshore,Medina
52585.0,gas development,active,2478.0,685.0,-79.64731,42.29845,Lakeshore,Medina
9905.0,gas development,active,3554.0,1490.0,-79.58223,42.23768,Lakeshore,Medina
48691.0,gas development,active,4241.0,1535.0,-79.12613,42.1615,Lakeshore,Medina
38485.0,gas development,active,3863.0,1305.0,-79.06842,42.21342,Lakeshore,Medina
53030.0,gas development,inactive,4360.0,1405.0,-79.06862,42.13109,Lakeshore,Medina
10520.0,gas development,active,4360.0,1375.0,-79.2894,42.03086,Lakeshore,Medina
31174.0,gas development,active,4230.0,8.0,-79.58511,42.05531,Lakeshore,Medina
53218.0,gas development,active,3670.0,1590.0,-79.58421,42.22338,Lakeshore,Medina
31085.0,gas development,active,2651.0,1450.0,-78.026861,42.785341,Leicester,Medina
2730.0,gas development,active,4209.0,1770.0,-79.34289,42.17659,Lakeshore,Medina
37424.0,gas development,active,3745.0,1545.0,-79.2502,42.25287,Lakeshore,Medina
55579.0,gas development,active,4324.0,1732.0,-79.52943,42.08835,Lakeshore,Medina
39016.0,gas development,active,4325.0,1759.0,-79.50947,42.08352,Lakeshore,Medina
3622.0,gas development,active,4367.0,1787.0,-79.51624,42.08747,North Harmony,Bass Island
16505.0,gas development,active,3685.0,1675.0,-78.35004,42.55497,Chaffee-Arcade,Medina
37041.0,gas development,active,2319.0,1200.0,-78.01623,42.81958,Leicester,Medina
93985.0,gas development,active,4438.0,1332.0,-79.15263,42.05119,Lakeshore,Medina
11496.0,gas development,active,3834.0,1670.0,-79.10332,42.312,Lakeshore,Medina
12058.0,gas development,active,3960.0,1790.0,-79.11161,42.31222,Lakeshore,Medina
9842.0,gas development,active,4025.0,1845.0,-79.116954,42.320302,Lakeshore,Medina
20433.0,gas development,active,2065.0,664.0,-79.25889,42.49866,Lakeshore,Medina
30158.0,gas development,active,4410.0,1285.0,-79.15971,42.05657,Lakeshore,Medina
12521.0,gas development,active,3634.0,1278.0,-79.27739,42.22372,Lakeshore,Medina
36552.0,gas development,active,3725.0,1367.0,-79.26266,42.22446,Lakeshore,Medina
245.0,gas development,active,3652.0,1460.0,-79.13304,42.30798,Lakeshore,Medina
3649.0,gas development,active,3671.0,1560.0,-79.58435,42.22879,Lakeshore,Medina
24469.0,oil development,active,2865.0,1424.0,-79.43489,42.14472,North Harmony,Bass Island
27031.0,gas development,active,1715.0,1072.0,-78.4417,42.86731,Alden-Lancaster,Medina
48792.0,gas development,active,3793.0,1420.0,-79.44407,42.16925,Lakeshore,Medina
14381.0,gas wildcat,active,2724.0,1552.0,-79.50063,42.10429,North Harmony,Bass Island
28097.0,gas development,active,3945.0,1645.0,-79.70038,42.12779,Lakeshore,Medina
9245.0,gas development,active,3860.0,1570.0,-79.69763,42.12286,Lakeshore,Medina
19485.0,gas development,active,4124.0,1365.0,-79.10958,42.15,Lakeshore,Medina
13847.0,gas development,active,3575.0,1520.0,-79.75745,42.19381,Lakeshore,Medina
25201.0,gas development,active,4402.0,1582.0,-79.15633,42.14737,Lakeshore,Medina
17300.0,gas wildcat,active,3582.0,1436.0,-79.25598,42.26158,Lakeshore,Medina
27830.0,gas development,active,3460.0,1390.0,-79.72776,42.20041,Lakeshore,Medina
10284.0,gas development,active,3852.0,1530.0,-79.40219,42.19244,Lakeshore,Medina
19195.0,gas development,active,4018.0,1580.0,-79.11331,42.22902,Lakeshore,Medina
25009.0,gas development,active,3670.0,1660.0,-78.43609,42.52122,Chaffee-Arcade,Medina
19952.0,gas development,active,3410.0,1515.0,-79.13218,42.38922,Lakeshore,Medina
6735.0,gas development,active,2495.0,1230.0862068965516,-77.9713,42.76791,Leicester,Medina
17622.0,gas development,active,3337.0,1410.0,-79.15808,42.36645,Lakeshore,Medina
6210.0,gas development,active,2472.0,1145.0,-77.96866,42.77327,Leicester,Medina
53693.0,gas development,active,4396.0,1549.8701298701299,-79.61079,42.00912,Lakeshore,Medina
7260.0,gas development,active,2350.0,1105.0,-77.96249,42.77512,Leicester,Medina
67245.0,gas development,active,4365.0,1650.0,-79.56306,42.06152,Lakeshore,Medina
9649.0,gas development,active,3285.0,1405.0,-79.15605,42.37988,Lakeshore,Medina
48717.0,gas development,active,3297.0,1556.701030927835,-79.117414,42.369302,Lakeshore,Medina
36879.0,gas development,active,2869.0,1690.0,-79.23367,42.25917,Gerry-Charlotte,Bass Island
47242.0,gas development,active,3667.0,1640.0,-78.381132,42.548474,Chaffee-Arcade,Medina
32384.0,gas development,active,2755.0,1643.0,-78.382567,42.734873,Sheldon,Akron
20328.0,gas development,active,3280.0,1370.0,-79.16168,42.37176,Lakeshore,Medina
25835.0,gas development,active,2755.0,1643.0,-78.38215,42.73486,Sheldon,Medina
40047.0,gas development,active,3540.0,1570.0,-78.4313,42.52942,Chaffee-Arcade,Medina
8519.0,gas development,active,2750.0,1635.0,-78.40107,42.74104,Sheldon,Medina
2357.0,gas development,active,2115.0,902.2,-79.2424,42.48954,Lakeshore,Medina
38732.0,gas development,active,4121.0,1905.0,-79.21095,42.26217,Lakeshore,Medina
19886.0,gas development,active,2275.0,1150.0,-78.01357,42.82672,Leicester,Medina
96805.0,gas development,active,4235.0,1818.0,-79.51723,42.11605,Lakeshore,Medina
4811.0,gas development,active,3515.0,1750.0,-78.41389,42.5825,Chaffee-Arcade,Medina
19538.0,gas development,active,4101.0,1585.0,-79.11711,42.20908,Lakeshore,Medina
13099.0,gas development,active,4001.0,1759.0,-79.23104,42.25273,Lakeshore,Medina
