County,gas_prod,longitude,latitude,depth,elevation,well,status,field,geology
Chautauqua,30410.0,-79.13763,42.3289,3949.0,1863.0,gas development,active,Lakeshore,Medina
Chautauqua,19171.0,-79.2381,42.49296,2116.0,1106.736111111111,gas development,active,Lakeshore,Medina
Chautauqua,22033.0,-79.75935,42.01893,4061.0,1360.0,gas development,active,Lakeshore,Medina
Chautauqua,4493.0,-79.74514,42.00074,4418.0,1730.0,gas development,active,Lakeshore,Medina
Chautauqua,5650.0,-79.74525,42.00763,4259.0,1605.0,gas development,active,Lakeshore,Medina
Wyoming,20812.0,-78.340518,42.812981,2385.0,1485.0,gas development,active,Danley Corners,Medina
Wyoming,10269.0,-78.379292,42.810369,2333.0,1439.0,gas development,active,Danley Corners,Medina
Chautauqua,30218.0,-79.0689,42.14213,4395.0,1540.0,gas development,active,Lakeshore,Medina
Wyoming,16205.0,-78.33434,42.82523,2305.0,1428.0,gas development,active,Danley Corners,Medina
Chautauqua,26028.0,-79.45445,42.12796,4063.0,1655.0,gas development,active,Lakeshore,Medina
Chautauqua,25383.0,-79.086575,42.15696,4050.0,1260.0,gas development,active,Lakeshore,Medina
Chautauqua,3000.0,-79.23969,42.47916,2235.0,800.0,gas development,active,Lakeshore,Medina
Chautauqua,28280.0,-79.07041,42.0596,4629.0,1390.0,gas development,inactive,Lakeshore,Medina
Chautauqua,12577.0,-79.23704,42.44805,2690.0,1209.9015544041451,gas development,active,Lakeshore,Medina
Chautauqua,27452.0,-79.09714,42.20839,4075.0,1530.0,gas development,active,Lakeshore,Medina
Chautauqua,16452.0,-79.17244,42.19301,4341.0,1815.0,gas development,active,Lakeshore,Medina
Chautauqua,11576.0,-79.16649,42.19122,4350.0,1775.0,gas development,active,Lakeshore,Medina
Chautauqua,7125.0,-79.35927,42.00399,4727.0,1620.0,gas development,active,Lakeshore,Medina
Chautauqua,3434.0,-79.3519,42.00261,4720.0,1620.0,gas development,active,Lakeshore,Medina
Chautauqua,28474.0,-79.07734,42.17212,4052.0,1330.0,gas development,active,Lakeshore,Medina
Chautauqua,19053.0,-79.12033,42.15914,4274.0,1540.0,gas development,active,Lakeshore,Medina
Wyoming,10714.0,-78.41477,42.75943,2555.0,1371.0735294117646,gas development,active,Sheldon,Medina
Chautauqua,24060.0,-79.30042,42.19296,4000.0,1621.0,gas development,active,Lakeshore,Medina
Chautauqua,29475.0,-79.2019,42.0465,4395.0,1340.0,gas development,active,Lakeshore,Medina
Wyoming,9459.0,-78.38067,42.8661,1917.0,1233.0,gas development,active,Danley Corners,Medina
Chautauqua,4183.0,-79.51618,42.05506,4387.0,1812.0,gas development,active,Lakeshore,Medina
Wyoming,14180.0,-78.3168,42.82018,2467.0,1595.0,gas development,active,Danley Corners,Medina
Wyoming,8948.0,-78.39334,42.76835,2465.0,1445.0,gas development,active,Sheldon,Medina
Chautauqua,16764.0,-79.1227,42.37554,3292.0,1375.0,gas development,active,Lakeshore,Medina
Wyoming,6430.0,-78.35045,42.77025,2724.0,1680.0,gas development,active,Sheldon,Medina
Chautauqua,12110.0,-79.15202,42.38468,3515.0,1680.0,gas development,active,Lakeshore,Medina
Chautauqua,20275.0,-79.14603,42.40221,3373.0,1535.0,gas development,active,Lakeshore,Medina
Chautauqua,29052.0,-79.3986,42.0775,4190.0,1384.0,gas development,active,Lakeshore,Medina
Chautauqua,22502.0,-79.648448,42.277287,2936.0,1060.0,gas development,active,Lakeshore,Medina
Chautauqua,11015.0,-79.68394,42.28557,2535.0,682.0,gas development,active,Lakeshore,Medina
Chautauqua,29470.0,-79.656167,42.286537,2625.0,765.0,gas development,active,Lakeshore,Medina
Chautauqua,3589.0,-79.196308,42.257244,4094.0,1800.0,gas development,active,Lakeshore,Medina
Chautauqua,17771.0,-79.0881,42.395,3243.0,1325.0,gas development,active,Lakeshore,Medina
Chautauqua,21799.0,-79.10299,42.36218,3343.0,1346.0,gas development,active,Lakeshore,Medina
Chautauqua,19408.0,-79.15224,42.29021,4110.0,1892.0,gas development,active,Lakeshore,Medina
Chautauqua,27528.0,-79.23123,42.53426,1920.0,610.0,gas development,active,Lakeshore,Medina
Chautauqua,9861.0,-79.20828,42.3175,3842.0,1793.0,gas development,active,Lakeshore,Medina
Wyoming,17612.0,-78.39086,42.72642,2810.0,1690.0,gas development,active,Sheldon,Akron
Chautauqua,25156.0,-79.15563,42.38914,3523.0,1655.0,gas development,active,Lakeshore,Medina
Chautauqua,17746.0,-79.21824,42.17566,4031.0,1450.0,oil development,active,Folsom Creek,Onondaga
Chautauqua,25651.0,-79.07327,42.14531,4303.0,1450.0,gas development,active,Lakeshore,Medina
Wyoming,8805.0,-78.360465,42.551018,3715.0,1689.0,gas development,active,Chaffee-Arcade,Medina
Chautauqua,16265.0,-79.08565,42.39006,3244.0,1323.0,gas development,active,Lakeshore,Medina
Chautauqua,19869.0,-79.213811,42.378419,3702.0,1817.0,gas development,active,Lakeshore,Medina
Chautauqua,27876.0,-79.26789,42.21054,3635.0,1268.0,oil development,active,Gerry-Charlotte,Bass Island
Chautauqua,17681.0,-79.49459,42.10036,4252.0,1672.0,gas development,active,Lakeshore,Medina
Chautauqua,26661.0,-79.27416,42.18666,3866.0,1420.0,gas development,active,Lakeshore,Medina
Chautauqua,4439.0,-79.28622,42.29922,3518.0,1575.339207048458,gas development,active,Lakeshore,Medina
Chautauqua,13617.0,-79.16225,42.32574,3566.0,1470.0,gas development,active,Lakeshore,Medina
Chautauqua,15033.0,-79.14606,42.29193,3935.0,1710.0,gas development,active,Lakeshore,Medina
Chautauqua,18042.0,-79.13959,42.40236,3412.0,1603.0,gas development,active,Lakeshore,Medina
Chautauqua,20118.0,-79.06589,42.3846,3404.0,1435.0,gas development,active,Lakeshore,Medina
Chautauqua,26126.0,-79.07822,42.39621,3260.0,1332.0,gas development,active,Lakeshore,Medina
Chautauqua,28696.0,-79.06979,42.3884,3170.0,1380.0,gas development,active,Lakeshore,Medina
Chautauqua,16384.0,-79.12873,42.37905,3425.0,1530.0,gas development,active,Lakeshore,Medina
Chautauqua,24927.0,-79.17815,42.29653,4220.0,2054.0,gas development,active,Lakeshore,Medina
Wyoming,25725.0,-78.4447,42.54974,3450.0,1600.0,gas development,active,Chaffee-Arcade,Medina
Chautauqua,19526.0,-79.33578,42.20898,3995.0,1686.0,gas development,inactive,Lakeshore,Medina
Chautauqua,9167.0,-79.22749,42.31813,3694.0,1690.0,gas development,active,Lakeshore,Medina
Chautauqua,19216.0,-79.16732,42.3904,3290.0,1475.0,gas development,active,Lakeshore,Medina
Chautauqua,4306.0,-79.59258,42.03765,4275.0,1570.0,gas development,active,Lakeshore,Medina
Wyoming,4301.0,-78.336121,42.556381,3770.0,1760.0,gas development,active,Chaffee-Arcade,Medina
Chautauqua,22121.0,-79.16377,42.014,4481.0,1240.0,gas development,active,Lakeshore,Medina
Wyoming,9888.0,-78.379553,42.800743,2414.0,1495.0,gas development,active,Danley Corners,Medina
Chautauqua,15631.0,-79.08222,42.40476,3225.0,1334.0,gas development,active,Lakeshore,Medina
Chautauqua,18523.0,-79.07327,42.40902,3450.0,1570.0,gas development,active,Lakeshore,Medina
Chautauqua,11438.0,-79.66548,42.27866,2700.0,840.0,gas development,active,Lakeshore,Medina
Chautauqua,28792.0,-79.61263,42.18772,3885.0,1685.0,gas development,active,Lakeshore,Medina
Wyoming,18504.0,-78.0329,42.77542,2788.0,1530.0,gas development,active,Leicester,Medina
Chautauqua,30899.0,-79.47817,42.12268,4211.0,1727.0,oil development,active,North Harmony,Bass Island
Wyoming,12533.0,-78.03278,42.78206,2696.0,1490.0,gas development,active,Leicester,Medina
Chautauqua,2793.0,-79.4308,42.13752,4001.0,1442.0,gas development,active,North Harmony,Bass Island
Chautauqua,9904.0,-79.72693,42.12629,3714.0,1475.0,gas development,active,Lakeshore,Medina
Chautauqua,20896.0,-79.17801,42.44178,2910.0,1296.0,gas development,active,Lakeshore,Medina
Chautauqua,14311.0,-79.748616,42.220777,3125.0,1150.0,gas development,active,Lakeshore,Medina
Chautauqua,2739.0,-79.15685,42.35107,3701.0,1685.0,gas development,active,Lakeshore,Medina
Wyoming,4264.0,-78.391926,42.743661,2705.0,1630.0,gas development,active,Sheldon,Medina
Chautauqua,25763.0,-79.61319,42.19343,3755.0,1600.0,gas development,active,Lakeshore,Medina
Chautauqua,6747.0,-79.123748,42.441638,3190.0,1480.0,gas development,active,Lakeshore,Medina
Chautauqua,9209.0,-79.63512,42.17187,3838.0,1610.0,gas development,active,Lakeshore,Medina
Wyoming,31367.0,-78.44537,42.85882,1753.0,1120.0,gas development,active,Danley Corners,Medina
Chautauqua,2565.0,-79.62994,42.16892,3818.0,1590.0,gas development,active,Lakeshore,Medina
Chautauqua,12169.0,-79.2579,42.25035,3666.0,1429.0,gas development,active,Lakeshore,Medina
Chautauqua,9439.0,-79.49673,42.08108,4224.0,1610.0,gas development,active,Lakeshore,Tully
Chautauqua,7986.0,-79.54696,42.03512,4386.0,1635.0,gas development,active,Lakeshore,Medina
Wyoming,21595.0,-78.41995,42.84875,1797.0,1115.0,gas development,active,Danley Corners,Medina
Chautauqua,27339.0,-79.55268,42.02247,4338.0,1530.0,gas development,active,Lakeshore,Medina
Chautauqua,28867.0,-79.61958,42.18536,3940.0,1730.0,gas development,active,Lakeshore,Medina
Wyoming,8699.0,-78.35287,42.77837,2639.0,1630.0,gas development,active,Sheldon,Medina
Chautauqua,13724.0,-79.08102,42.41015,3210.0,1360.0,gas development,active,Lakeshore,Medina
Chautauqua,7147.0,-79.29606,42.26799,3457.0,1592.051724137931,gas development,active,Lakeshore,Medina
Wyoming,9312.0,-78.374081,42.797112,2485.0,1540.0,gas development,active,Danley Corners,Medina
Chautauqua,30223.0,-79.72941,42.04145,4014.0,1430.0,gas development,active,Lakeshore,Medina
Chautauqua,24242.0,-79.075844,42.157517,4220.0,1440.0,gas development,active,Lakeshore,Medina
Chautauqua,24363.0,-79.17648,42.2023,4271.0,1790.0,gas development,active,Lakeshore,Medina
Chautauqua,17621.0,-79.659306,42.273076,2935.0,1065.0,gas development,active,Lakeshore,Medina
Chautauqua,13413.0,-79.66313,42.27563,2805.0,945.0,gas development,active,Lakeshore,Medina
Chautauqua,5292.0,-79.21786,42.32835,3910.0,1880.0,gas development,active,Lakeshore,Medina
Chautauqua,11925.0,-79.5067,42.2018,3794.0,1560.0,gas development,active,Lakeshore,Medina
Chautauqua,3182.0,-79.72377,42.03739,4000.0,1390.0,gas development,active,Lakeshore,Medina
Wyoming,15249.0,-78.34421,42.79401,2441.0,1480.0,gas development,active,Danley Corners,Medina
Wyoming,21879.0,-78.432,42.84915,1828.0,1140.0,gas development,active,Danley Corners,Medina
Wyoming,3827.0,-78.3679,42.85931,2024.0,1309.0,gas development,active,Danley Corners,Medina
Wyoming,25303.0,-78.40646,42.86625,1751.0,1090.0,gas development,active,Danley Corners,Medina
Chautauqua,27164.0,-79.15768,42.23507,4180.0,1750.0,gas development,active,Lakeshore,Medina
Chautauqua,16960.0,-79.10188,42.39799,3575.0,1685.0,gas development,active,Lakeshore,Medina
Chautauqua,3708.0,-79.17711,42.17946,4306.0,1705.0,gas development,active,Lakeshore,Medina
Chautauqua,2983.0,-79.19008,42.30348,4120.0,2000.0,gas development,active,Lakeshore,Medina
Wyoming,11795.0,-78.34838,42.8222,2314.0,1450.0,gas development,active,Danley Corners,Medina
Chautauqua,11049.0,-79.42068,42.13397,4048.0,1505.0,gas development,active,Lakeshore,Medina
Chautauqua,13503.0,-79.54625,42.00838,4520.0,1650.0,gas development,active,Lakeshore,Medina
Chautauqua,24389.0,-79.22756,42.255547,3990.0,1730.0,gas development,active,Lakeshore,Medina
Chautauqua,10793.0,-79.09873,42.35503,3418.0,1372.0,gas development,active,Lakeshore,Medina
Chautauqua,17463.0,-79.07619,42.38987,3253.0,1318.0,gas development,active,Lakeshore,Medina
Chautauqua,26989.0,-79.17635,42.30239,4225.0,2096.0,gas development,active,Lakeshore,Medina
Chautauqua,22526.0,-79.13741,42.19212,4243.0,1680.0,gas development,active,Lakeshore,Medina
Chautauqua,20069.0,-79.14935,42.20366,4136.0,1630.0,gas development,active,Lakeshore,Medina
Chautauqua,15419.0,-79.15383,42.079802,4311.0,1250.0,gas development,active,Lakeshore,Medina
Chautauqua,18788.0,-79.738,42.19297,3527.0,1455.0,gas development,active,Lakeshore,Medina
Chautauqua,5083.0,-79.66976,42.09535,3950.0,1510.0,gas development,active,Lakeshore,Medina
Chautauqua,11222.0,-79.758524,42.209065,3383.0,1378.0,gas development,active,Lakeshore,Medina
Chautauqua,8422.0,-79.66681,42.13441,3991.0,1550.0,gas development,active,Lakeshore,Medina
Chautauqua,19367.0,-79.176426,42.19712,4301.0,1800.0,gas development,active,Lakeshore,Medina
Chautauqua,10577.0,-79.14209,42.01395,4666.0,1370.0,gas development,active,Lakeshore,Medina
Chautauqua,8371.0,-79.56555,42.19156,3850.0,1650.0,gas development,active,Lakeshore,Medina
Chautauqua,4789.0,-79.67013,42.08875,4027.0,1542.0,gas development,inactive,Lakeshore,Medina
Chautauqua,8114.0,-79.65392,42.08828,3973.0,1520.0,gas development,active,Lakeshore,Medina
Chautauqua,11275.0,-79.73733,42.18612,3560.0,1462.0,gas development,active,Lakeshore,Medina
Chautauqua,17849.0,-79.74432,42.214459,3298.0,1263.6153846153843,gas development,active,Lakeshore,Medina
Chautauqua,22551.0,-79.61237,42.0041,4309.0,1500.0,gas development,active,Lakeshore,Medina
Chautauqua,23847.0,-79.57706,42.04553,4271.0,1500.0,gas development,active,Lakeshore,Medina
Chautauqua,3934.0,-79.4995,42.09837,3281.0,1750.0,oil wildcat,active,North Harmony,Onondaga
Chautauqua,2763.0,-79.69906,42.07548,3951.0,1420.0,gas development,active,Lakeshore,Medina
Chautauqua,3607.0,-79.618259,42.061945,4361.0,1700.0,gas development,active,Lakeshore,Medina
Chautauqua,30539.0,-79.09918,42.22392,3985.0,1490.0,gas development,active,Lakeshore,Medina
Chautauqua,16764.0,-79.10128,42.21909,3889.0,1370.0,gas development,active,Lakeshore,Medina
Wyoming,5593.0,-77.95661,42.75391,2535.0,1273.7674418604652,gas development,active,Silver Lake,Medina
Wyoming,24998.0,-78.26217,42.85932,1850.0,1000.0,gas development,active,Attica,Medina
Chautauqua,4522.0,-79.60398,42.006,4472.0,1680.0,gas development,active,Lakeshore,Medina
Wyoming,5423.0,-78.438885,42.530666,3417.0,1500.0,gas development,shut in,Chaffee-Arcade,Medina
Chautauqua,22248.0,-79.55833,42.19196,3870.0,1565.2388888888888,gas development,active,Lakeshore,Medina
Chautauqua,23940.0,-79.72882,42.18398,3560.0,1461.0,gas development,active,Lakeshore,Medina
Chautauqua,2293.0,-79.2469,42.4873,2116.0,725.0,gas development,active,Lakeshore,Medina
Chautauqua,17198.0,-79.14523,42.05905,4483.0,1355.0,gas development,active,Lakeshore,Medina
Chautauqua,30549.0,-79.31924,42.20655,3842.0,1570.0,gas development,active,Lakeshore,Medina
Chautauqua,21995.0,-79.4649,42.13042,3107.0,1651.0,oil development,active,North Harmony,Bass Island
Chautauqua,23611.0,-79.1386,42.29115,3907.0,1721.0,gas development,active,Lakeshore,Medina
Chautauqua,7959.0,-79.23474,42.28093,3715.0,1575.0,gas development,active,Lakeshore,Medina
Wyoming,8622.0,-78.455256,42.52434,3477.0,1480.0,gas development,active,Chaffee-Arcade,Medina
Wyoming,20863.0,-78.440443,42.523515,3574.0,1560.0,gas development,active,Chaffee-Arcade,Medina
Chautauqua,27185.0,-79.4154,42.2028,3674.0,1380.0,gas development,active,Lakeshore,Medina
Wyoming,20699.0,-78.4618,42.53757,3302.0,1405.0,gas development,active,Chaffee-Arcade,Medina
Chautauqua,26338.0,-79.29529,42.23035,3525.0,1261.0,gas development,active,Lakeshore,Medina
Chautauqua,8644.0,-79.72424,42.12113,3848.0,1545.0,gas development,active,Lakeshore,Medina
Chautauqua,7718.0,-79.69102,42.099,4040.0,1610.0,gas development,active,Lakeshore,Medina
Chautauqua,4262.0,-79.128467,42.056581,4761.0,1580.0,gas development,inactive,Lakeshore,Medina
Chautauqua,9853.0,-79.72301,42.20689,3373.0,1340.0,gas development,active,Lakeshore,Medina
Chautauqua,12562.0,-79.47866,42.11059,3108.0,1613.0,oil development,active,North Harmony,Bass Island
Chautauqua,14336.0,-79.38036,42.17369,3840.0,1450.0,gas development,active,Lakeshore,Medina
Chautauqua,15254.0,-79.72842,42.15792,3640.0,1480.0,gas development,active,Lakeshore,Medina
Chautauqua,21619.0,-79.15989,42.22456,4222.0,1810.0,gas development,active,Lakeshore,Medina
Chautauqua,13635.0,-79.1498,42.06362,4374.0,1270.0,gas development,active,Lakeshore,Medina
Chautauqua,23228.0,-79.45399,42.11768,4115.0,1577.0,gas development,active,Lakeshore,Medina
Wyoming,28036.0,-78.45754,42.521078,3550.0,1525.0,gas development,active,Chaffee-Arcade,Medina
Chautauqua,7045.0,-79.63326,42.10498,3924.0,1488.0,gas development,active,Lakeshore,Medina
Chautauqua,15749.0,-79.1673,42.41171,3323.0,1575.0,gas development,active,Lakeshore,Medina
Chautauqua,9111.0,-79.73516,42.20781,3445.0,1385.0,gas development,active,Lakeshore,Medina
Chautauqua,26511.0,-79.62684,42.12382,3924.0,1572.2133333333334,gas development,active,Lakeshore,Medina
Wyoming,17124.0,-77.98104,42.75244,2620.0,1279.2272727272727,gas development,active,Silver Lake,Medina
Chautauqua,27829.0,-79.53516,42.03485,4528.0,1700.0,gas development,active,Lakeshore,Medina
Chautauqua,12275.0,-79.41386,42.22577,3790.0,1531.5166666666669,gas development,active,Lakeshore,Medina
Chautauqua,10586.0,-79.72801,42.1754,3585.0,1445.0,gas development,active,Lakeshore,Medina
Chautauqua,9167.0,-79.09304,42.35185,3375.0,1350.0,gas development,active,Lakeshore,Medina
Chautauqua,21945.0,-79.74413,42.18983,2501.0,1332.901098901099,gas development,active,Lakeshore,Medina
Chautauqua,23388.0,-79.15075,42.37504,3286.0,1561.206572769953,gas development,active,Lakeshore,Medina
Chautauqua,16972.0,-79.13181,42.42357,3478.0,1667.0,gas development,active,Lakeshore,Medina
Chautauqua,23854.0,-79.16067,42.16964,4364.0,1710.0,gas development,active,Lakeshore,Medina
Wyoming,9471.0,-78.35489,42.551018,3785.0,1750.0,gas development,active,Chaffee-Arcade,Medina
Chautauqua,15846.0,-79.57762,42.23209,3669.0,1610.0,gas development,active,Lakeshore,Medina
Wyoming,8472.0,-78.41113,42.85853,1786.0,1110.0,gas development,active,Danley Corners,Medina
Chautauqua,24014.0,-79.35731,42.18611,4050.0,1665.0,gas development,active,Lakeshore,Medina
Chautauqua,9905.0,-79.58223,42.23768,3554.0,1490.0,gas development,active,Lakeshore,Medina
Chautauqua,10520.0,-79.2894,42.03086,4360.0,1375.0,gas development,active,Lakeshore,Medina
Chautauqua,31174.0,-79.58511,42.05531,4230.0,8.0,gas development,active,Lakeshore,Medina
Wyoming,31085.0,-78.026861,42.785341,2651.0,1450.0,gas development,active,Leicester,Medina
Chautauqua,2730.0,-79.34289,42.17659,4209.0,1770.0,gas development,active,Lakeshore,Medina
Chautauqua,3622.0,-79.51624,42.08747,4367.0,1787.0,gas development,active,North Harmony,Bass Island
Wyoming,16505.0,-78.35004,42.55497,3685.0,1675.0,gas development,active,Chaffee-Arcade,Medina
Chautauqua,11496.0,-79.10332,42.312,3834.0,1670.0,gas development,active,Lakeshore,Medina
Chautauqua,12058.0,-79.11161,42.31222,3960.0,1790.0,gas development,active,Lakeshore,Medina
Chautauqua,9842.0,-79.116954,42.320302,4025.0,1845.0,gas development,active,Lakeshore,Medina
Chautauqua,20433.0,-79.25889,42.49866,2065.0,664.0,gas development,active,Lakeshore,Medina
Chautauqua,30158.0,-79.15971,42.05657,4410.0,1285.0,gas development,active,Lakeshore,Medina
Chautauqua,12521.0,-79.27739,42.22372,3634.0,1278.0,gas development,active,Lakeshore,Medina
Chautauqua,3649.0,-79.58435,42.22879,3671.0,1560.0,gas development,active,Lakeshore,Medina
Chautauqua,24469.0,-79.43489,42.14472,2865.0,1424.0,oil development,active,North Harmony,Bass Island
Wyoming,27031.0,-78.4417,42.86731,1715.0,1072.0,gas development,active,Alden-Lancaster,Medina
Chautauqua,14381.0,-79.50063,42.10429,2724.0,1552.0,gas wildcat,active,North Harmony,Bass Island
Chautauqua,28097.0,-79.70038,42.12779,3945.0,1645.0,gas development,active,Lakeshore,Medina
Chautauqua,9245.0,-79.69763,42.12286,3860.0,1570.0,gas development,active,Lakeshore,Medina
Chautauqua,19485.0,-79.10958,42.15,4124.0,1365.0,gas development,active,Lakeshore,Medina
Chautauqua,13847.0,-79.75745,42.19381,3575.0,1520.0,gas development,active,Lakeshore,Medina
